timestamp,losses_mw,vm_mean,vm_min,vm_max,voltage_deviation_pu,max_line_loading,n_overloaded_lines,n_voltage_violations,tripped
2019-01-15 11:00:00+00:00,85.88802726082233,1.01113673780481,0.9685965254884887,1.0635999999999999,0.023301372077987468,2.2429839248058125,3,1,False
2019-01-15 12:00:00+00:00,85.78975310599623,1.0114734251887672,0.9687979126957453,1.0636,0.0233573789318588,2.1959437213226844,3,1,False
2019-01-15 13:00:00+00:00,79.03835782240328,1.0109493509998544,0.963856713425011,1.0636,0.02431817017602056,2.3591914148658977,4,1,True
2019-01-15 14:00:00+00:00,64.6668507752428,1.0144368307493774,0.9686761192409585,1.0636,0.02476892523349181,1.983693209621092,3,1,True
2019-01-15 15:00:00+00:00,61.55855482151378,1.014788579915734,0.9681886207492528,1.0635999999999999,0.0253748878309546,1.7732247373176613,3,1,True
2019-01-15 16:00:00+00:00,63.89250803387995,1.01277802307399,0.9642229163715031,1.0636000000000003,0.025465773219317124,1.77144797112653,3,1,True
2019-01-15 17:00:00+00:00,62.6421508360526,1.0135309087118094,0.9659754859345949,1.0636000000000005,0.025458527325180252,1.74869730776211,3,1,True
2019-01-15 18:00:00+00:00,60.228332400375905,1.0151639163652697,0.9690178911713446,1.0636,0.02557461523630286,1.7149305247351025,3,1,True
2019-01-15 19:00:00+00:00,55.2097562710992,1.0187318447706242,0.9763980818282207,1.0635999999999999,0.025939500515610232,1.6531641270573267,3,1,True
2019-01-15 20:00:00+00:00,51.06373235021974,1.0220959589359784,0.982,1.0635999999999997,0.02709710328263083,1.5951810093857823,3,4,True
2019-01-15 21:00:00+00:00,46.12346244024369,1.02529341195062,0.982,1.0635999999999999,0.028613601238519772,1.5426114499663872,2,7,True
2019-01-15 22:00:00+00:00,41.992782988891086,1.0288650266376003,0.982,1.0635999999999999,0.031222483579409682,1.5132214910000552,2,9,True
2019-01-15 23:00:00+00:00,38.372467246499,1.0316935373262535,0.982,1.0636,0.033785637599360166,1.4888624992831394,2,9,True
2019-01-16 00:00:00+00:00,35.381419207157634,1.0337571475390743,0.982,1.0636000000000003,0.03579539179859836,1.432398129812009,2,10,True
2019-01-16 01:00:00+00:00,33.064932235469506,1.0348419959517345,0.982,1.0649100300552399,0.03685937239458093,1.3678774243416232,1,10,True
2019-01-16 02:00:00+00:00,32.16854060456382,1.034980123618662,0.982,1.0652951633015424,0.037005429364815545,1.3312207697687868,1,11,True
2019-01-16 03:00:00+00:00,32.43317271658575,1.033671437917822,0.982,1.0644315148686259,0.03574275719197922,1.3012817974129864,1,10,True
2019-01-16 04:00:00+00:00,33.41081900889029,1.031644579169082,0.982,1.0636000000000003,0.03380051010955546,1.2520254402733049,1,9,True
2019-01-16 05:00:00+00:00,40.80601953939168,1.0257085266797887,0.982,1.0635999999999999,0.02900590286637745,1.2997587913812063,1,8,True
2019-01-16 06:00:00+00:00,48.738075705293184,1.0195231519651509,0.9784222786286385,1.0635999999999999,0.026197049211787907,1.3531065281643548,2,1,True
2019-01-16 07:00:00+00:00,50.254097609847136,1.0179557413790652,0.9759260492697682,1.0636,0.02555239091962566,1.4530330432132166,2,1,True
2019-01-16 08:00:00+00:00,56.41317459896636,1.0168823478638398,0.9755786220795812,1.0636000000000003,0.02485759056068267,1.9336541482686307,2,1,True
2019-01-16 09:00:00+00:00,98.34781429071239,1.005421402125594,0.9538397488557754,1.0636,0.02643300963229689,2.6203483458118724,4,1,True
2019-01-16 10:00:00+00:00,186.9170030556087,0.9784573657085881,0.8890251562450612,1.0635999999999999,0.042965085279530135,3.228727680800584,7,15,True
2019-01-16 11:00:00+00:00,274.6129108709196,0.9483648002294947,0.8146751315526671,1.0636000000000003,0.06897568217733722,3.463848961184534,8,18,True
2019-01-16 12:00:00+00:00,219.7794844349732,0.9680729472834636,0.8647855683640032,1.0636,0.05147526047660817,3.340505616159395,8,17,True
2019-01-16 13:00:00+00:00,119.45549775889613,1.0001927344568315,0.9412817514820934,1.0635999999999999,0.029180200414897828,2.8117686454496327,4,4,True
