timestamp,losses_mw,vm_mean,vm_min,vm_max,voltage_deviation_pu,max_line_loading,n_overloaded_lines,n_voltage_violations,total_load_mw,converged,total_gen_mw
2019-01-03 11:00:00+00:00,776.584548920905,0.9776395735107503,0.8641038732495822,1.042418871567286,0.02952451281869471,0.09362343128619345,0,11,5248.658735489185,True,2441.624978825579
2019-01-03 12:00:00+00:00,587.2630557046483,0.9797662381986665,0.8956574397779284,1.0417180692158967,0.027517897901412906,0.08186270665217378,0,9,5154.215469295586,True,2636.1952817440147
2019-01-03 13:00:00+00:00,311.2532404923294,0.9826743207101838,0.9387606694768716,1.0400000000000003,0.02486509747942149,0.054945299906936224,0,5,5075.854116255226,True,3262.9326020166463
2019-01-03 14:00:00+00:00,168.95580551187555,0.9840277036206773,0.939936834554965,1.0400000000000003,0.02361639686224254,0.0544504960256088,0,4,5026.304828716373,True,4313.48075313761
2019-01-03 15:00:00+00:00,187.90438882258542,0.983616301832767,0.9399087370765291,1.0400000000000003,0.023949747397299284,0.06144559287884167,0,6,5111.693101972867,True,4918.654797827914
2019-01-03 16:00:00+00:00,209.04400052075295,0.9830484046535942,0.9381289746039141,1.0400000000000003,0.02438331631730911,0.0653406455645543,0,6,5362.86574588355,True,5172.947074638363
2019-01-03 17:00:00+00:00,208.46036338030203,0.9830517134100054,0.9383143813522727,1.04,0.02438690543687051,0.06554331159125852,0,6,5354.098568521918,True,5150.687732189281
2019-01-03 18:00:00+00:00,196.4030422342793,0.9833976656538477,0.9394760164668381,1.04,0.024124843241782403,0.063858318675496,0,6,5190.333102214761,True,4976.53181178206
2019-01-03 19:00:00+00:00,176.51889818726085,0.9839782109292233,0.941219404456636,1.0400000000000003,0.023677064999054337,0.06085817372796352,0,5,4912.034864692314,True,4687.071408609324
2019-01-03 20:00:00+00:00,161.57920061679903,0.9844316064970614,0.9427189024489003,1.04,0.02333129801819394,0.05797477427032977,0,4,4692.6958323006065,True,4482.447405032889
2019-01-03 21:00:00+00:00,148.44683816863397,0.9848139553733176,0.9429999999999998,1.04,0.023026138178886133,0.05519490738458606,0,3,4510.621553203695,True,4328.7573804083095
2019-01-03 22:00:00+00:00,133.62291350349574,0.985307739016295,0.9429999999999995,1.0400000000000003,0.0226589186084229,0.052159551813350455,0,3,4260.393529052495,True,4085.878638760423
2019-01-03 23:00:00+00:00,117.9878856523445,0.9858184648034446,0.9430000000000003,1.04,0.022258167873261063,0.049580645511910604,0,3,3998.2332387767515,True,3804.6332936437734
2019-01-04 00:00:00+00:00,108.59757715707946,0.9861803469992334,0.9429999999999997,1.04,0.02195747529962295,0.04901482257951271,0,2,3807.3123506285574,True,3544.004771197592
2019-01-04 01:00:00+00:00,107.70170911565683,0.9862491326444935,0.943,1.0400000000000003,0.02190628047202668,0.05004914084325069,0,2,3762.3290426182125,True,3432.536317988719
2019-01-04 02:00:00+00:00,110.35003923217545,0.9862137290075725,0.943,1.0400000000000003,0.021921501422920982,0.05170339772149102,0,2,3772.0657658944565,True,3376.4247680610642
2019-01-04 03:00:00+00:00,116.25365685640071,0.986073973853971,0.9429999999999997,1.0400000000000003,0.022016051316221728,0.05396300345422803,0,2,3834.5470096232048,True,3373.095585343192
2019-01-04 04:00:00+00:00,128.34273356531554,0.9857210848887008,0.9430000000000001,1.04,0.022257122004487106,0.0570924647455274,0,2,4000.317859210677,True,3486.8005153783806
2019-01-04 05:00:00+00:00,153.2734497202162,0.9849083286347825,0.9430000000000001,1.0400000000000005,0.02286912228096482,0.0625289040848127,0,3,4400.987274625171,True,3850.687804622803
2019-01-04 06:00:00+00:00,183.00412806507248,0.9839937785470761,0.9410229146857129,1.0400000000000005,0.023565487414274316,0.06867558053020496,0,5,4836.191395574306,True,4237.008505779189
2019-01-04 07:00:00+00:00,200.71551256454367,0.9834821506462829,0.9391290511341573,1.0400000000000003,0.023951766736675133,0.07152956235528851,0,6,5084.97711762049,True,4402.397305778679
2019-01-04 08:00:00+00:00,215.43536934322836,0.9831858276656295,0.9378655204892626,1.0400000000000003,0.024176575049024675,0.06946466987811954,0,6,5225.732368978181,True,4121.591308130757
2019-01-04 09:00:00+00:00,277.87581177678254,0.9824790324937079,0.9369209518061077,1.0400000000000003,0.024761966442663028,0.06544176219318774,0,5,5288.177075683046,True,3631.86928905041
2019-01-04 10:00:00+00:00,354.9307383039717,0.981601331341543,0.9365621279922276,1.0400000000000005,0.025533607518319675,0.06337127976244551,0,7,5343.972550951062,True,3305.918478099829
2019-01-04 11:00:00+00:00,363.3710288587573,0.9814287907860189,0.9355714388588868,1.0400000000000003,0.02567208814771886,0.06561547058971279,0,8,5388.393027812773,True,3321.609678821833
2019-01-04 12:00:00+00:00,314.31479985405974,0.982025899851101,0.9360559865924293,1.0400000000000003,0.02512185390213375,0.06866826673438613,0,6,5321.028133810756,True,3447.6923771177326
2019-01-04 13:00:00+00:00,247.27893639600086,0.982861300263034,0.9369699687128622,1.0400000000000003,0.024426169389848245,0.0718170240216781,0,5,5209.251739680494,True,3742.4133510742395
2019-01-04 14:00:00+00:00,220.20348188591757,0.9831524973436573,0.9377034512527694,1.0400000000000003,0.024182976003395005,0.07578267695031955,0,6,5180.577032414721,True,4150.872358001818
2019-01-04 15:00:00+00:00,229.90020072336185,0.982906491787223,0.9376968772936947,1.04,0.024358590978983432,0.07898057357822826,0,6,5274.566378999735,True,4437.930778867982
2019-01-04 16:00:00+00:00,243.6604424602703,0.9825936879289219,0.9369275562144059,1.0400000000000003,0.02457974282704342,0.08086549988384485,0,6,5407.859203823943,True,4580.383176985333
2019-01-04 17:00:00+00:00,237.88333342364803,0.982723040962985,0.9373615927145491,1.04,0.024486865249605184,0.08016029287941503,0,6,5351.496507046833,True,4524.678252971821
2019-01-04 18:00:00+00:00,222.62624408235394,0.9831414498595668,0.9383114611342623,1.0400000000000003,0.024181550938502144,0.07793595333397,0,6,5162.067169724425,True,4334.993629059223
